Gene,P01_A02,P01_A03,P01_A04,P01_A05,P01_A06,P01_A07,P01_A08,P01_A09,P01_A10,P01_A11,P01_A12,P01_B02,P01_B03,P01_B04,P01_B05,P01_B06,P01_B07,P01_B08,P01_B09,P01_B10
Pcx,1111.663384,1473.815973,1670.463132,1972.460807,2044.51117,1657.177477,1268.410133,1561.970375,1577.793532,1672.810684,1811.341187,1561.596262,1447.900715,1429.280455,1036.452702,1593.418255,966.7514094,1312.005667,1359.303744,1138.707226
Pcyt1a,31.73054933,35.79084758,29.09233545,35.67461203,55.96113632,42.62556241,44.70167868,38.34176257,33.18983158,36.68827609,43.94681407,42.04297628,47.2682364,48.31370554,38.97524087,73.542381,46.69816674,56.78830499,50.48842477,76.45605662
Pcyt1b,1.094156874,3.834733669,0,0,0,0,0,0.912899109,0.851021323,0,0.732446901,0,0,1.006535532,0,0,0,0,1.941862491,0
Pcyt2,230.8671003,230.0840201,249.6310074,263.5318115,220.9500038,242.7047329,205.8139789,302.169605,328.4942305,338.0562583,337.6580214,278.2844621,243.8045877,259.6861673,288.7054879,284.0257473,290.1247806,296.6699381,361.1864234,266.7828359
Pde10a,6.564941241,3.834733669,6.569237037,5.753969683,4.82423589,5.219456621,3.72513989,6.390293762,1.702042645,6.988243065,3.662234506,3.003069734,2.487801916,8.052284256,1.44352744,0,0.993578016,0,3.883724982,4.066811522
Pde1a,28.44807871,29.3996248,15.01539894,25.3174666,21.22663791,11.30882268,27.93854918,20.08378039,16.16940513,13.97648613,14.64893802,15.01534867,6.219504789,13.08496192,17.32232928,32.12195952,12.91651421,3.916434827,12.62210619,8.133623044
Pde1b,1.094156874,6.391222782,3.753849736,8.055557556,4.82423589,5.219456621,1.862569945,5.477394653,3.40408529,3.494121533,7.324469012,4.004092979,8.707306704,6.039213192,5.774109759,2.535944172,5.961468095,0,4.854656228,3.253449218
Pde1c,5.470784368,2.556489113,6.569237037,2.301587873,1.929694356,1.739818874,3.72513989,0,0.851021323,2.62059115,2.197340703,1.001023245,1.243900958,2.013071064,4.330582319,0,1.987156032,2.93732612,0,1.626724609
Pde3a,13.12988248,21.73015746,13.13847407,20.71429086,10.61331896,22.61764536,14.90055956,6.390293762,10.21225587,4.367651916,12.45159732,6.006139469,21.14631628,17.11110404,10.10469208,6.762517793,12.91651421,8.811978361,5.825587474,6.506898436
Pde3b,508.7829462,558.5928711,477.6773788,586.9049076,603.0294862,562.8314057,561.5648384,530.3943822,542.1005825,538.094716,638.6936978,706.7224108,507.5115908,557.6206847,463.3723081,18.59692393,362.6559758,515.9902885,460.2214104,1624.284522
Pde4b,17.50650998,19.17366835,14.07693651,13.80952724,14.47270767,13.91855099,13.96927459,9.128991088,14.46736248,12.22942536,9.521809715,12.01227894,12.43900958,8.052284256,14.4352744,14.37035031,10.92935817,7.832869654,11.65117495,17.08060839
Pde4c,7.659098115,10.22595645,14.07693651,13.80952724,11.57816614,13.91855099,9.312849725,9.128991088,21.27553307,11.35589498,13.18404422,5.005116224,8.707306704,9.058819788,17.32232928,20.28755338,4.967890079,11.74930448,8.738381211,16.26724609
Pde4d,97.37996175,60.07749415,51.61543386,60.99207864,37.62903994,63.50338889,50.28938852,31.95146881,69.78374845,48.91770146,57.86330519,68.06958065,46.02433544,71.46402277,98.1598659,109.8909141,109.2935817,127.2841319,150.4943431,147.2185771
Pde5a,5.470784368,5.112978225,3.753849736,4.603175746,4.82423589,1.739818874,5.587709835,0.912899109,1.702042645,6.114712682,5.127128308,4.004092979,9.951207662,5.03267766,2.887054879,4.226573621,6.955046111,6.853760947,3.883724982,4.066811522
Pde6a,0,1.278244556,0,0,0,0,0,0,0,0,0,0,1.243900958,1.006535532,0,0,0,0,0,0.813362304
Pde6b,0,0,0,0,0,0,0.931284973,0,0,0.873530383,0,0,0,4.026142128,0,0,0.993578016,0,0,2.440086913
Pde6c,21.88313747,49.8515377,9.384624339,12.6587333,22.19148509,25.22737367,26.07597923,1.825798218,21.27553307,14.85001651,17.57872563,13.01330218,17.41461341,14.09149745,23.09643903,16.06097976,8.942202142,10.77019577,4.854656228,6.506898436
Pde6d,9.847411862,11.50420101,7.507699471,11.50793937,8.683624602,6.959275495,15.83184453,4.564495544,11.91429852,5.241182299,7.324469012,13.01330218,17.41461341,13.08496192,15.87880184,21.97818283,12.91651421,10.77019577,6.796518719,8.946985349
Pde6g,2.188313747,6.391222782,1.876924868,1.150793937,0.964847178,3.479637748,0.931284973,2.738697326,2.553063968,1.747060766,0.732446901,0,2.487801916,2.013071064,1.44352744,6.762517793,2.980734047,4.895543534,3.883724982,0.813362304
Pde6h,0,1.278244556,0.938462434,1.150793937,0.964847178,0,0,0,0,0,0,0,1.243900958,0,0,0,1.987156032,0,0,0
Pde7a,0,1.278244556,0,0,0,0.869909437,0,0,0,0.873530383,0,0,1.243900958,0,0,0,0,0,0,0
Pde7b,13.12988248,14.06069012,15.95386138,13.80952724,11.57816614,16.5282793,8.381564753,9.128991088,20.42451174,13.10295575,23.43830084,6.006139469,16.17071245,7.045748724,12.99174696,21.97818283,19.87156032,13.70752189,14.56396868,7.32026074
Pde8a,93.00333425,99.7030754,104.1693302,93.21430886,107.0980368,86.12103425,84.7469325,102.2447002,110.6327719,120.5471929,104.7399069,108.1105104,110.7071852,76.49670043,76.5069543,32.96727424,60.60825896,47.97632663,40.77911232,34.16121679
Pde8b,2.188313747,2.556489113,0,1.150793937,0.964847178,0.869909437,0,0,2.553063968,0.873530383,0,0,0,2.013071064,0,0.845314724,0,0,0.970931246,0
Pde9a,89.72086363,92.03360806,136.0770529,116.2301876,90.69563473,113.9581362,101.510062,100.418902,110.6327719,137.1442702,110.5994821,88.09004554,104.4876805,87.56859129,132.8045244,124.2612645,101.3449576,80.28691395,95.15126207,41.48147753
Pdha1,1311.894091,1279.522801,1059.524088,1244.008245,1181.937793,1049.98069,939.6665373,934.8086874,1044.203163,932.0569189,1045.934175,1241.268824,1328.486223,1655.75095,1475.285043,1211.336,1422.803719,1440.268908,1554.460924,1107.799459
Pdha2,0,1.278244556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.958217413,0.970931246,0
Pdhb,253.8443947,250.535933,271.2156434,224.4048176,219.0203094,269.6719254,288.6983415,290.3019166,234.0308637,243.7149769,266.610672,232.2373928,218.9265686,239.5554566,267.0525763,294.169524,269.2596423,276.1086553,241.7618802,474.1902235
Pdhx,9.847411862,26.84313568,16.89232381,4.603175746,8.683624602,8.699094369,6.518994808,8.216091979,16.16940513,8.735303832,9.521809715,9.009209203,12.43900958,2.013071064,10.10469208,25.35944172,19.87156032,22.51950025,23.30234989,7.32026074
Pdpr,97.37996175,95.86834173,97.60009312,143.8492421,94.55502344,111.3484079,74.5027978,119.5897833,115.7388999,76.87067372,123.7835263,110.1125569,99.51207662,94.61434001,98.1598659,60.86266014,65.57614904,71.47493559,86.41288086,114.6840849
Pdxk,33.91886308,46.01680403,43.16927196,73.65081194,34.73449841,60.02375115,50.28938852,67.55453405,38.29595952,55.03241414,54.93351759,49.050139,24.87801916,32.20913702,31.75760367,54.94545707,35.76880857,43.0807831,36.89538733,48.80173827
Pecr,524.1011424,653.1829683,602.4928826,514.4048896,630.0452072,761.1707573,1019.757045,691.9775245,725.9211882,711.0537319,435.8059062,498.5095759,574.6822425,507.2939081,633.708546,1134.41236,728.2926856,859.6574445,759.2682341,949.1938093
Pemt,159.7469035,112.485521,97.60009312,138.0952724,159.1997844,140.0554193,175.0815748,75.77062603,88.50621755,112.6854194,93.75320335,71.07265038,75.87795842,79.51630703,89.49870126,7.607832517,82.46697531,74.41226171,78.6454309,64.25562205
Pepd,29.54223559,33.23435847,47.86158413,17.26190905,25.08602663,23.4875548,40.04525382,27.38697326,30.63676761,38.43533686,32.22766365,38.0388833,33.58532586,41.26795681,47.63640551,29.58601535,36.76238658,55.80919628,55.343081,41.48147753
Pfas,53.6136868,58.79924959,62.87698307,66.74604832,59.82052503,55.67420396,44.70167868,71.20613049,63.8265992,55.90594452,69.58245561,51.05218549,64.6828498,44.28756341,59.18462503,39.72979204,44.71101071,69.51671818,53.40121851,57.74872362
Pfkfb1,3.282470621,2.556489113,0,3.45238181,0,0.869909437,5.587709835,4.564495544,6.808170581,2.62059115,6.59202211,2.00204649,1.243900958,9.058819788,2.887054879,1.690629448,4.967890079,2.93732612,2.912793737,0.813362304
Pfkfb2,13.12988248,10.22595645,14.07693651,14.96032117,16.40240203,9.569003806,11.17541967,20.9966795,14.46736248,9.608834215,14.64893802,14.01432543,19.90241532,5.03267766,11.54821952,10.14377669,2.980734047,6.853760947,7.767449965,14.64052148
Pfkfb3,59.08447117,40.9038258,176.4309376,86.30954524,55.96113632,54.80429452,67.98380299,148.8025547,133.6103477,93.467751,163.335659,240.2455788,195.2924504,136.8888324,103.9339757,32.12195952,49.67890079,29.3732612,27.18607488,17.8939707
Pfkfb4,0,1.278244556,0,0,0,2.609728311,0,0,0.851021323,1.747060766,0,0,0,1.006535532,0,0,0,0,0,1.626724609
Pfkl,25.16560809,33.23435847,48.80004656,26.46826054,32.80480405,38.27601522,40.04525382,44.73205633,29.78574629,63.76771797,59.32819899,36.03683681,29.85362299,35.22874362,23.09643903,61.70797486,37.7559646,49.93454404,55.343081,58.56208592
Pfkm,1.094156874,2.556489113,2.815387302,8.055557556,0,4.349547184,0.931284973,1.825798218,2.553063968,0.873530383,0.732446901,1.001023245,1.243900958,0,0,5.917203069,4.967890079,5.87465224,0.970931246,4.880173827
Pfkp,4.376627494,0,4.692312169,2.301587873,1.929694356,2.609728311,6.518994808,0.912899109,0,0.873530383,1.464893802,4.004092979,3.731702873,3.019606596,2.887054879,3.381258897,2.980734047,2.93732612,0.970931246,2.440086913
Pgam1,514.2537306,526.6367572,697.2775884,631.7858712,644.5179149,620.2454285,573.6715431,815.2189042,711.4538257,863.0480186,784.4506311,706.7224108,675.4382201,623.0454943,610.612107,642.4391904,664.7036926,831.263292,936.948652,531.1255848
Pgam2,0,0,0,0,0,0,0,0,0,0,0,0,1.243900958,1.006535532,1.44352744,0,0,0,0,0
Pgap1,15.31819623,25.56489113,20.64617355,28.76984841,28.94541534,15.65836986,9.312849725,16.43218396,17.02042645,20.09119881,13.91649112,23.02353463,23.6341182,29.18953043,12.99174696,21.97818283,11.92293619,7.832869654,11.65117495,6.506898436
Pgd,77.68513802,72.85993971,130.4462783,124.2857451,118.6762029,120.0475023,67.05251802,101.3318011,118.2919638,124.9148448,109.8670352,92.09413852,131.8535015,142.9280455,174.6668202,142.0128737,166.9211067,224.2158938,268.947955,181.3797939
Pgghg,137.8637661,143.1633903,241.1848455,147.3016239,165.9537146,169.6323402,133.1737511,192.621712,165.9491579,171.2119551,145.7569333,135.1381381,201.5119552,124.810406,168.8927104,63.39860431,73.52477317,105.7437403,110.686162,43.10820214
Pgk1,40.48380432,57.52100504,32.84618519,46.03175746,60.78537221,56.5441134,54.94581338,31.95146881,34.89187423,46.29711031,35.15745126,37.03786006,34.82922682,38.24835022,34.64465855,8.453147242,38.74954262,59.72563111,62.13959972,92.72330271
Pgls,579.903143,559.8711157,565.8928476,548.9287077,573.1192237,528.9049376,570.8776882,599.7747145,542.1005825,549.450611,594.7468837,527.53925,503.7798879,541.5161162,526.8875155,467.4590425,541.5000186,452.3482225,468.9597916,591.3143953
Pgm1,124.7338836,94.59009717,95.72316826,101.2698664,84.90655166,84.38121538,100.578777,93.1157091,85.95315358,99.58246368,105.4723538,103.1053942,114.4388881,129.8430836,92.38575614,27.8953859,99.35780158,99.86908809,124.2791994,70.76252049
Pgm2,0,3.834733669,0,0,0,0,0,0,0,0,0,0,0,0,0,4.226573621,0.993578016,0,0.970931246,2.440086913
Pgm2l1,16.4123531,20.4519129,24.40002328,21.86508479,18.33209638,19.13800761,12.10670464,20.9966795,19.57349042,21.83825958,15.38138492,21.02148814,16.17071245,21.13724617,17.32232928,30.43133007,21.85871635,13.70752189,21.3604874,30.90776757
Pgm3,205.7014922,201.9626399,237.4309958,208.2937025,197.7936715,168.7624308,211.4016888,220.9215843,147.2266888,158.9825297,155.278743,264.2701366,212.7070638,255.6600251,223.7467531,21.97818283,168.9082627,237.9234157,230.1107052,218.7944599
Pgs1,12.03572561,8.947711894,16.89232381,26.46826054,15.43755485,14.78846043,15.83184453,20.9966795,33.18983158,20.9647292,24.17074774,20.0204649,16.17071245,28.1829949,25.98349391,37.19384786,20.86513833,22.51950025,23.30234989,9.760347653
Phospho1,30.63639246,19.17366835,38.47695979,75.95239981,49.20720608,34.79637748,26.07597923,45.64495544,47.65719407,77.7442041,73.24469012,60.06139469,67.17065172,85.55552022,106.8210305,57.48140124,65.57614904,111.6183926,128.1629244,208.2207499
Phpt1,35.01301995,25.56489113,15.01539894,23.01587873,21.22663791,19.13800761,19.55698442,27.38697326,14.46736248,24.45885073,18.31117253,19.01944165,13.68291054,16.10456851,20.20938416,39.72979204,25.83302841,22.51950025,19.41862491,18.707333
Phyh,2571.268653,2690.704791,3533.311064,2845.913405,2483.516636,2895.928515,3042.508005,4407.476897,4084.051327,3575.359858,3367.058405,2567.624623,2286.28996,2234.508881,2306.756849,1730.35924,2255.422096,2027.734132,2156.438297,1105.359372
Phykpl,25.16560809,20.4519129,31.90772275,28.76984841,15.43755485,29.57692085,24.21340929,22.82247772,32.33881026,16.59707728,19.77606633,15.01534867,31.09752394,22.1437817,21.6529116,27.05007117,30.80091849,34.26880474,33.01166235,39.04139061
Pi4k2a,144.4287073,189.1801943,211.1540476,230.1587873,233.4930171,220.956997,199.2949841,226.398979,211.053288,210.5208223,229.988327,211.2159047,202.7558561,168.0914338,163.1186007,275.5726001,200.7027592,185.0515456,201.9536991,352.1858778
Pi4ka,6.564941241,15.33893468,13.13847407,8.055557556,10.61331896,8.699094369,9.312849725,13.69348663,14.46736248,9.608834215,14.64893802,12.01227894,3.731702873,5.03267766,7.217637198,24.514127,13.91009222,10.77019577,6.796518719,13.01379687
Pi4kb,78.7792949,72.85993971,75.07699471,88.61113311,89.73078755,96.55994749,82.88436255,62.0771394,80.84702565,69.00890027,58.59575209,99.10130124,74.63405747,83.54244916,79.39400918,201.1849044,98.36422356,95.95265326,73.79077467,164.2991855
Piga,52.51952993,62.63398326,45.98465926,67.89684226,63.67991374,60.89366058,31.66368907,66.64163494,39.14698084,30.57356341,54.93351759,98.10027799,89.56086896,83.54244916,85.16811894,38.03916259,56.6339469,28.3941525,44.6628373,23.58750683
Pigb,43.76627494,54.96451592,38.47695979,40.27778778,61.75021939,56.5441134,40.97653879,52.0352492,44.25310878,48.91770146,47.60904858,56.05730171,43.53653352,51.33331213,36.08818599,50.71888345,48.68532277,38.18523956,53.40121851,56.12199901
Pigc,52.51952993,40.9038258,33.78464762,36.82540597,51.13690043,29.57692085,31.66368907,33.77726703,30.63676761,23.58532035,35.15745126,32.03274383,36.07312778,39.25488575,43.30582319,32.12195952,29.80734047,19.58217413,19.41862491,29.28104296
Pigf,225.396316,194.2931726,165.1693884,153.0555936,164.0240203,187.0305289,152.7307355,179.8411244,166.8001792,139.7648613,127.4457608,208.2128349,185.3412427,190.2352156,174.6668202,195.2677013,204.6770713,159.5947192,178.6513492,74.82933201
Pigg,50.33121618,34.51260302,72.26160741,49.48413927,47.27751172,45.23529072,43.77039371,36.51596435,43.40208745,46.29711031,67.38511491,54.05525522,52.24384023,38.24835022,21.6529116,52.4095129,45.70458873,45.03900051,59.22680598,19.52069531
Pigh,66.74356929,79.25116249,61.0000582,67.89684226,60.78537221,56.5441134,60.53352321,73.03192871,66.37966316,55.03241414,60.7930928,51.05218549,53.48774118,61.39866745,56.29757015,88.75804604,75.5119292,58.7465224,73.79077467,74.82933201
Pigk,4.376627494,8.947711894,8.446161905,5.753969683,9.64847178,5.219456621,8.381564753,6.390293762,6.808170581,8.735303832,10.25425662,9.009209203,6.219504789,6.039213192,12.99174696,0.845314724,6.955046111,1.958217413,7.767449965,4.880173827
Pigl,38.29549057,20.4519129,27.21541058,34.5238181,25.08602663,17.39818874,18.62569945,20.9966795,17.87144777,16.59707728,30.76276985,20.0204649,17.41461341,19.12417511,18.76585672,36.34853314,29.80734047,26.43593508,42.72097481,57.74872362
Pigm,26.25976497,25.56489113,21.58463598,26.46826054,28.94541534,26.96719254,22.35083934,12.78058752,11.91429852,21.83825958,15.38138492,20.0204649,37.31702873,26.16992383,21.6529116,34.65790369,25.83302841,17.62395672,20.38955616,64.25562205
Pign,526.2894562,600.7749415,449.5235058,538.5715623,539.3495725,526.2952093,435.8413671,348.7274596,390.6187871,418.4210535,455.5819725,570.5832495,543.5847185,633.1108496,528.3310429,334.7446308,408.3605645,415.1420917,418.4713669,308.2643134
Pigo,19.69482372,20.4519129,15.01539894,16.11111511,24.12117945,21.74773592,13.03798962,28.29987237,26.381661,29.70003303,16.84627873,23.02353463,24.87801916,13.08496192,27.42702135,19.44223866,10.92935817,18.60306543,18.44769367,26.02759374
Pigp,1393.955857,1353.660985,1027.616365,1017.30184,1010.194995,1022.143588,1161.312361,1096.39183,999.9500541,930.3098581,880.4011752,1006.028361,1347.144737,1508.796763,1332.375827,601.0187689,1358.221148,1101.497295,1135.018626,767.0006531
Pigq,106.1332167,94.59009717,119.1847291,97.8174846,92.62532908,97.42985693,97.78492211,114.1123886,103.8246014,129.2824967,95.21809715,119.1217661,115.6827891,89.58166235,114.0386677,107.35497,121.2165179,121.4094796,104.8605745,41.48147753
Pigs,28.44807871,23.00840201,38.47695979,29.92064235,27.01572098,34.79637748,34.45754398,52.94814831,44.25310878,56.77947491,35.88989816,32.03274383,27.36582107,24.15685277,34.64465855,22.82349755,14.90367024,35.24791344,39.80818107,14.64052148
Pigt,651.0233398,626.3398326,775.1699704,852.738307,784.4207557,673.3099042,545.7329939,804.2641149,796.555958,918.9539631,979.2815068,879.8994322,665.4870124,638.1435273,662.5790948,839.3975211,689.543143,800.9109221,791.3089652,1220.043457
Pigu,154.2761192,158.502325,153.9078392,127.738127,106.1331896,105.2590419,116.4106216,149.7154538,125.1001344,156.3619386,117.1915042,125.1279056,134.3413034,140.9149745,153.0139086,81.99552824,120.2229399,157.6365018,129.1338557,78.89614353
Pigv,19.69482372,14.06069012,18.76924868,35.67461203,24.12117945,22.61764536,16.76312951,22.82247772,27.23268232,38.43533686,30.76276985,18.01841841,8.707306704,8.052284256,27.42702135,10.98909141,19.87156032,17.62395672,18.44769367,25.21423144
Pigx,249.4677672,315.7264054,216.7848222,248.5714903,226.7390868,234.875548,193.7072743,188.0572164,149.7797528,138.0178005,183.1117253,253.2588809,282.3655174,322.0913702,239.625555,53.25482762,236.4715678,187.009763,159.2327243,214.7276484
Pigz,0,2.556489113,0,1.150793937,0.964847178,0,0,0,0,2.62059115,0,0,0,0,0,0,0,0,0,0
Pik3c2a,0,8.947711894,4.692312169,1.150793937,0,0.869909437,0,0,0.851021323,0.873530383,0,1.001023245,1.243900958,0,2.887054879,0,0,0.979108707,0,0.813362304
Pik3c2b,10.94156874,11.50420101,10.32308677,13.80952724,14.47270767,14.78846043,13.96927459,17.34508307,11.06327719,12.22942536,13.18404422,17.01739516,19.90241532,8.052284256,20.20938416,32.12195952,10.92935817,8.811978361,15.53489993,15.45388378
